Epoch,Train Loss,Train Accuracy,Valid Loss,Valid Accuracy
0,0.4449939248524829,0.9606108124253285,0.49430554395630244,0.9532738095238096
1,0.43792056197049084,0.9716995221027479,0.4693938394387563,0.9708333333333333
2,0.43648108309457523,0.9738276583034647,0.46771687013762336,0.9675595238095238
3,0.43538395250427536,0.9776359020310633,0.4686435043811798,0.9595238095238096
4,0.43473096667224786,0.9791666666666666,0.4508721090498425,0.9773809523809524
5,0.4337277816187951,0.9816681600955794,0.4551322829155695,0.9583333333333334
6,0.43344293241005216,0.9817801672640383,0.45761715854917256,0.9663690476190476
7,0.43304673082939615,0.9820415173237754,0.4461287637551626,0.9669642857142857
8,0.4327008909720531,0.9847296893667862,0.4473586732432956,0.9732142857142857
9,0.4323143724757141,0.9848790322580645,0.4373172785554613,0.9848214285714286
10,0.4320341669815273,0.9859244324970131,0.44686450958251955,0.9699404761904762
11,0.4318689124629774,0.9861484468339307,0.43998611200423465,0.9761904761904762
12,0.431552695295147,0.9865591397849462,0.4436381226494199,0.9705357142857143
13,0.431302030311548,0.9869324970131422,0.43811414185024444,0.9806547619047619
14,0.4312268803908691,0.9873058542413381,0.4434316711766379,0.9788690476190476
15,0.4310485526937168,0.9873805256869773,0.4373710717473711,0.9916666666666667
16,0.43091254575420596,0.9869698327359617,0.440178891874495,0.9773809523809524
17,0.43089239044713573,0.9884259259259259,0.4371061174642472,0.9875
18,0.4307396783267583,0.9877165471923537,0.4394603564625695,0.9809523809523809
19,0.4306389875665503,0.9889859617682198,0.4387526946408408,0.9755952380952381
20,0.4306385815855708,0.9889859617682198,0.43749752243359885,0.9770833333333333
21,0.43045894874609214,0.9889112903225806,0.4349190337317331,0.9827380952380952
22,0.43040079526434094,0.9886126045400239,0.4346151982034956,0.9836309523809523
23,0.43050874490179614,0.9890232974910395,0.431953140383675,0.9913690476190476
24,0.4307779881618071,0.9886872759856631,0.4348479313509805,0.9901785714285715
25,0.43037290944135886,0.9903300477897252,0.435152538617452,0.9830357142857142
26,0.430212405206482,0.9897326762246117,0.4374438302857535,0.9794642857142857
27,0.4302286299183662,0.9893966547192353,0.43330898568743753,0.9922619047619048
28,0.43015737427463097,0.9899940262843488,0.4356150067987896,0.9836309523809523
29,0.4301057054150489,0.9895459976105138,0.4380794019926162,0.9770833333333333
30,0.4300571748788781,0.9909274193548387,0.4337578154745556,0.9883928571428572
31,0.4300224858301657,0.9907780764635603,0.437622617823737,0.9803571428571428
32,0.4300576181750713,0.991636798088411,0.436176035517738,0.9839285714285714
33,0.43001712408259496,0.9907034050179212,0.43260570906457446,0.9880952380952381
34,0.42998199088314243,0.9902927120669056,0.43321991222245354,0.9857142857142858
35,0.4299314733118424,0.9907034050179212,0.43433215078853427,0.9880952380952381
36,0.4298848080734768,0.9914127837514934,0.4335416175070263,0.9880952380952381
37,0.42981220922447305,0.9912261051373955,0.43341841981524515,0.9922619047619048
38,0.42989189917468684,0.9904793906810035,0.43308891682397754,0.9883928571428572
39,0.4300272190941135,0.9915247909199522,0.433286090975716,0.9910714285714286
40,0.4298293906015877,0.9910394265232975,0.43257965587434316,0.9842261904761904
41,0.4297808837790928,0.9910394265232975,0.4316812529450371,0.9916666666666667
42,0.4297284614584067,0.9921594982078853,0.4342153500942957,0.9836309523809523
43,0.4297208657116588,0.9907407407407407,0.4342396108877091,0.9830357142857142
44,0.4297957034734842,0.9913754480286738,0.43363214021637325,0.9883928571428572
45,0.42968061167564303,0.992010155316607,0.4337774324984778,0.9875
46,0.42969546031781,0.9917861409796893,0.43194199062529065,0.9895833333333334
47,0.42960212880850124,0.9917114695340502,0.43316518380528407,0.9836309523809523
48,0.42962097655202897,0.9907780764635603,0.433449535710471,0.9842261904761904
49,0.429636213834995,0.9915994623655914,0.43447297726358686,0.9821428571428571
50,0.4296954157745539,0.991450119474313,0.43316932348977955,0.9907738095238096
51,0.4296046626112082,0.991450119474313,0.43101985596475145,0.9931547619047619
52,0.429636427293684,0.9920474910394266,0.4326437677655901,0.9895833333333334
53,0.4296198689524561,0.991636798088411,0.43187991096859885,0.9910714285714286
54,0.42962458181409713,0.9927942054958184,0.4316785755611601,0.9940476190476191
55,0.42954476371745764,0.9918981481481481,0.43204782633554367,0.9904761904761905
56,0.42954507277857873,0.9918608124253285,0.4319873897802262,0.9919642857142857
57,0.4295085488752937,0.9914127837514934,0.4319951437768482,0.9901785714285715
58,0.42955315056097837,0.991636798088411,0.4323311076277778,0.9895833333333334
59,0.42949290532649914,0.9923461768219832,0.4328777015209198,0.9875
60,0.4295002601622396,0.9916741338112306,0.43244228675251917,0.9913690476190476
61,0.4300036206396392,0.9900686977299881,0.4307442262059166,0.9919642857142857
62,0.4294809169595529,0.9926821983273596,0.4340001639865694,0.9836309523809523
63,0.4295286963134114,0.992010155316607,0.4337806874797458,0.9886904761904762
64,0.42945229387625145,0.9914127837514934,0.4310061801047552,0.993452380952381
65,0.4294477121519501,0.9917861409796893,0.43331256423677716,0.9904761904761905
66,0.42948851847449226,0.9915621266427718,0.43625355079060507,0.981845238095238
67,0.4294298926775601,0.9929808841099164,0.43689666532334825,0.9830357142857142
68,0.4294527513792865,0.992010155316607,0.4317579408486684,0.9925595238095238
69,0.4294185169495135,0.9925328554360813,0.431389727195104,0.99375
70,0.429442353573324,0.9921221624850657,0.43286178878375464,0.9910714285714286
71,0.42943552909074006,0.991450119474313,0.4315324400152479,0.993452380952381
72,0.4294023609930469,0.9921968339307049,0.43268325243677414,0.9863095238095239
