Epoch,Train Loss,Train Accuracy,Valid Loss,Valid Accuracy
0,0.3703203067053637,0.8891782407407407,0.3643323390380196,0.9141304347826087
1,0.3475391022649985,0.9415600909167086,0.33669692899869835,0.9645380434782609
2,0.3401536230882528,0.9573971949891068,0.33319566094357034,0.9700905797101449
3,0.33586159543274274,0.9673804885201944,0.32947037984495575,0.9797554347826087
4,0.3331470173136341,0.9724264705882353,0.3316101497930029,0.978125
5,0.33172184782415176,0.9753199891067538,0.3311219707779262,0.9786684782608696
6,0.3299466067669438,0.9790134803921569,0.3283415752908458,0.9862771739130435
7,0.3294726305829933,0.9805283224400871,0.3266060610180316,0.987481884057971
8,0.3288166593427492,0.9815665849673203,0.3270408386769502,0.9851902173913043
9,0.32804581962834256,0.9826388888888888,0.32671209716278576,0.9896557971014492
10,0.3276485508563472,0.9834820680408916,0.3263981631268626,0.9904891304347826
11,0.32719781447794444,0.984911806602983,0.32980771855167723,0.9868025362318841
12,0.3269489713191726,0.98586889349757,0.32485467363958775,0.9910326086956521
13,0.3265188647868327,0.9862642973856209,0.32492097927176433,0.9914221014492753
14,0.32646239159348744,0.9866557734204793,0.3255368779534879,0.9910326086956521
15,0.32617516906562716,0.9865497213842803,0.325041591991549,0.9896739130434783
16,0.3260308500695852,0.9873536220043573,0.3245324730873108,0.9923913043478261
17,0.3257712382409308,0.9876599945533769,0.3245137484177299,0.9918297101449276
18,0.3255220347272804,0.9882216775599129,0.32498409139073414,0.9914402173913044
19,0.3255163988419088,0.9881025326797386,0.32477846352950385,0.9918478260869565
20,0.3254367650399281,0.9884429466230937,0.32429301129735033,0.9925271739130435
21,0.32533605904815505,0.989259940087146,0.32526654510394387,0.9908967391304347
22,0.32520698241418744,0.9891067538126361,0.3249778502661249,0.9919836956521739
23,0.3251115027855684,0.9893450435729847,0.32418139460294143,0.9932065217391305
24,0.32495110710851505,0.9894301470588235,0.3240769098634305,0.9918297101449276
25,0.32488950629249896,0.9897666331489862,0.32440835522568745,0.9934782608695653
26,0.3248559477087719,0.9897705610021786,0.32529737547687865,0.9858695652173913
27,0.32481969003454014,0.9897194989106753,0.32400837190773174,0.9941576086956522
28,0.32476361104021406,0.9895113226914698,0.32406209292619126,0.9927989130434782
29,0.3246732995498414,0.9902733262108262,0.3238477083651916,0.9929347826086956
30,0.3245493147303076,0.9905875544662309,0.3237754225730896,0.9926630434782608
31,0.3246120014643877,0.9898216230936819,0.32412162889604984,0.9907608695652174
32,0.324424323416873,0.9906726579520697,0.3242684359135835,0.993070652173913
33,0.32445379992650747,0.9908258442265795,0.3244897778915322,0.9900815217391304
34,0.32426535698518255,0.9911832788671024,0.3238773716532666,0.9927989130434782
35,0.32435570788734097,0.9913875272331155,0.32380128217780074,0.9932065217391305
36,0.3242400441489188,0.9907066993464052,0.323817155542581,0.9915579710144927
37,0.32426895334310263,0.9904003267973857,0.32393903680469677,0.9918478260869565
38,0.3241995436855651,0.9909279684095861,0.3238439581964327,0.9919836956521739
39,0.324207502626256,0.9910130718954249,0.3238570933756621,0.9923913043478261
40,0.32415976297426846,0.9908428649237473,0.3236801888631738,0.9933423913043479
41,0.3241694364412678,0.9907066993464052,0.323515039164087,0.9938858695652174
42,0.324052852158453,0.9910300925925926,0.3237183390752129,0.9914402173913044
43,0.3241598766808416,0.9913364651416122,0.32374749261399977,0.9926630434782608
44,0.32404229945801444,0.9912644544997486,0.32388767625974574,0.9921195652173913
45,0.32402867104752653,0.9910431854365679,0.32368273618428606,0.9918478260869565
46,0.32400191598013856,0.9918470860566448,0.32390086080717007,0.9898097826086957
47,0.32399295103251285,0.991489651416122,0.3236455413310424,0.9908967391304347
48,0.32392530885072573,0.9916729512317748,0.3240012514850368,0.9885869565217391
49,0.3238663173773709,0.9917960239651417,0.3235271006822586,0.99375
50,0.3238481056910974,0.9917449618736384,0.3243225369764411,0.9892663043478261
51,0.32382127509527475,0.9922215413943355,0.3234982147164967,0.993070652173913
52,0.32373798776555945,0.9921023965141612,0.32367226766503376,0.9918478260869565
53,0.3237306312181072,0.9928303586391822,0.3235734918843145,0.9910326086956521
54,0.3237594803369123,0.9919662309368191,0.3236235557690911,0.9918478260869565
55,0.323702224962462,0.9929364106753813,0.3253459948560466,0.9866666666666667
56,0.3236688191562177,0.9924388826043239,0.3236283065184303,0.9915760869565218
57,0.32368458899991964,0.9917279411764706,0.32359112993530603,0.9921195652173913
58,0.32374214796523904,0.9918130446623094,0.32360624917175457,0.9923913043478261
59,0.3237860187531037,0.9923066448801743,0.3234737153934396,0.9923913043478261
60,0.3237088413052829,0.9917449618736384,0.3233869432107262,0.9926630434782608
61,0.32359446013804877,0.9928342864923747,0.32359511437623395,0.9929347826086956
62,0.323556503098385,0.9929324828221887,0.3240803947915202,0.9887228260869565
63,0.32358270648193255,0.9927963172448467,0.3234694920156313,0.9918478260869565
64,0.323645056511452,0.9924768518518519,0.32364775434784265,0.9904891304347826
65,0.32359342429632715,0.992588141025641,0.3236378527205923,0.9917119565217392
66,0.3235724203467109,0.9925789760348583,0.3234818557034368,0.9923913043478261
67,0.3234989170739853,0.9929115342718284,0.3240233750446983,0.9896739130434783
68,0.323578720648564,0.9925580274844982,0.3242185302402662,0.9892663043478261
69,0.3235744637374265,0.9919151688453159,0.3235280894714853,0.991965579710145
70,0.32347086657950563,0.992817265795207,0.3234752138023791,0.9941576086956522
71,0.3235352514616025,0.9926981209150327,0.32349431048268856,0.9923913043478261
72,0.32349000419926277,0.9923406862745098,0.3233731854221095,0.9929166666666667
