Epoch,Train Loss,Train Accuracy,Valid Loss,Valid Accuracy
0,0.4323741641699099,0.8430581910183428,0.42253302676337107,0.8660714285714286
1,0.4033444979611565,0.9135436432637571,0.4088908689362662,0.9151785714285714
2,0.394871615896038,0.937420936116382,0.4062878489494324,0.9107142857142857
3,0.39475168433843877,0.9362349778621126,0.4178904592990875,0.8839285714285714
4,0.39709511340833176,0.9307202719797597,0.39747935959271025,0.9211309523809524
5,0.39185548646777285,0.9497351359898798,0.40661353724343435,0.9032738095238095
6,0.38981635839331386,0.950268817204301,0.40065927164895193,0.9255952380952381
7,0.39150681390481834,0.9368674889310563,0.4089271937097822,0.9241071428571429
8,0.39077969450576633,0.9546568627450981,0.3947472189153944,0.9375
9,0.39026682049620387,0.9497549019607843,0.40147086552211214,0.931547619047619
10,0.39155472376767325,0.9442204301075269,0.3898146407944815,0.9508928571428571
11,0.38909587088753195,0.960171568627451,0.3982019637312208,0.9553571428571429
12,0.38909625890208227,0.9485096457938014,0.3927474745682308,0.96875
13,0.3895682604873882,0.9491026249209361,0.3960166445800236,0.9375
14,0.38848648118037804,0.9417892156862745,0.3993823656014034,0.9419642857142857
15,0.3890310303837645,0.9503676470588235,0.39529765929494587,0.9300595238095238
16,0.38705039959327847,0.9601122707147376,0.3975915653364999,0.9553571428571429
17,0.3887578909303628,0.9552498418722328,0.39173761010169983,0.9464285714285714
18,0.388078499658435,0.9632352941176471,0.3922005125454494,0.9285714285714286
19,0.3874223980249143,0.9582938013915244,0.39523667097091675,0.9300595238095238
20,0.3882160537383136,0.9534116065781152,0.3936425362314497,0.9508928571428571
21,0.3869493112844579,0.9675245098039216,0.3919731250831059,0.9642857142857143
22,0.38806744299682916,0.957068311195446,0.3936206613268171,0.9553571428571429
23,0.3881581589287403,0.9625830170777989,0.3921131363936833,0.9523809523809524
24,0.3870965961147757,0.9595588235294118,0.3984776437282562,0.9464285714285714
25,0.387443859203189,0.9620098039215687,0.40095103638512747,0.9285714285714286
26,0.3883535943779291,0.9515733712839974,0.3946058622428349,0.9553571428571429
27,0.3875788111312717,0.9528186274509803,0.3982320215020861,0.9419642857142857
28,0.3869897454392676,0.9540243516761544,0.3904836859021868,0.9464285714285714
29,0.38658375891984675,0.9613575268817205,0.38872332658086506,0.9732142857142857
30,0.3878229599373013,0.960171568627451,0.39126535398619516,0.9642857142857143
31,0.3869252976249246,0.9619900379506642,0.39639173235212055,0.9464285714285714
32,0.3866060972213745,0.9632352941176471,0.39580475858279635,0.9404761904761905
33,0.38544537273107793,0.9668722327640734,0.3960447439125606,0.9479166666666667
34,0.38769898110745,0.9558230550284631,0.3958051587854113,0.9776785714285714
35,0.38555070874737757,0.95827403542062,0.3932914563587734,0.9598214285714286
36,0.3862418824551152,0.9607843137254902,0.3925807774066925,0.9642857142857143
37,0.3853178637869218,0.9656665085388995,0.39787752287728445,0.9449404761904762
38,0.3858736806056079,0.9619900379506642,0.3948690550667899,0.9702380952380952
39,0.38623327601189705,0.9632352941176471,0.39678417784827097,0.943452380952381
40,0.387580031857771,0.9521861163820367,0.3909253861222948,0.9598214285714286
41,0.3855995845560934,0.9644607843137255,0.3922942025320871,0.9523809523809524
42,0.3859660111221613,0.9656665085388995,0.3979511857032776,0.9270833333333333
43,0.38607493159817713,0.9681372549019608,0.3915740932737078,0.9657738095238095
44,0.3860151592422934,0.9595390575585073,0.3934624067374638,0.9360119047619048
45,0.38476985283926424,0.9705882352941176,0.3957586629050119,0.943452380952381
46,0.3851185020278482,0.9718137254901961,0.39143702387809753,0.96875
47,0.3859342056162217,0.9570485452245415,0.3888354940073831,0.9449404761904762
48,0.38548211724150416,0.9693232131562303,0.39442414896828787,0.9553571428571429
49,0.3852246900399526,0.9637887413029729,0.39447181139673504,0.9479166666666667
50,0.3841462234656016,0.9729996837444655,0.39351753677640644,0.96875
51,0.38507120165170405,0.9723671726755219,0.3900408276489803,0.9523809523809524
52,0.38457148975017025,0.9650537634408602,0.3879034859793527,0.9657738095238095
53,0.38446813003689634,0.97301944971537,0.38565756167684284,0.9523809523809524
54,0.38470515141300127,0.9711812144212524,0.3963299776826586,0.9553571428571429
55,0.3850778060800889,0.9656862745098039,0.3896152079105377,0.9642857142857143
56,0.38504986552631154,0.9650339974699558,0.39415391853877474,0.9523809523809524
57,0.38468164556166706,0.9705882352941176,0.3888180596487863,0.96875
58,0.3839980007386675,0.9705882352941176,0.39201687063489643,0.9553571428571429
59,0.38441861786094367,0.9705487033523087,0.3889042181628091,0.9732142857142857
60,0.3840779860814412,0.9699754901960784,0.3890106337411063,0.9598214285714286
61,0.3841520974449083,0.9662990196078431,0.393419338124139,0.9404761904761905
62,0.38451841006091997,0.964441018342821,0.3878839782306126,0.9598214285714286
63,0.38387362805067327,0.9760436432637571,0.38919690251350403,0.9732142857142857
64,0.384631195489098,0.969916192283365,0.38820038948740276,0.9568452380952381
65,0.3843554094725964,0.97301944971537,0.39016384737832205,0.9866071428571429
66,0.38473641930841934,0.9650735294117647,0.392806670495442,0.9494047619047619
67,0.38445552657632265,0.9712009803921569,0.3886412041527884,0.9642857142857143
68,0.3843591125572429,0.9681174889310563,0.38969480991363525,0.9702380952380952
69,0.38424720308359933,0.9583333333333334,0.38757258653640747,0.9776785714285714
70,0.38401466666483414,0.9699754901960784,0.3866159873349326,0.9732142857142857
71,0.3840547017022675,0.968710468058191,0.3887768941266196,0.9732142857142857
72,0.3841611421575733,0.9705684693232132,0.3909252200807844,0.9732142857142857
73,0.3837477120698667,0.9736519607843137,0.3876347073486873,0.9642857142857143
74,0.383964890942854,0.9638282732447818,0.39095814738954815,0.96875
