Epoch,Train Loss,Train Accuracy,Valid Loss,Valid Accuracy
0,0.3407948035982591,0.9487341772151898,0.3564517850225622,0.9275883838383838
1,0.32805599702309957,0.9683544303797469,0.3336810388348319,0.97885101010101
2,0.323909475192239,0.9767009493670886,0.33684580073212134,0.9428030303030304
3,0.32192488282541687,0.9802215189873418,0.3335829506618808,0.9688762626262627
4,0.32087535360191444,0.9816455696202532,0.3216631135555229,0.9830808080808081
5,0.3206011300977272,0.9829113924050633,0.3836708135075039,0.9488005050505051
6,0.3203248007388055,0.9853243670886076,0.3340826022504556,0.983270202020202
7,0.3192824057008647,0.9861155063291139,0.3238162229759525,0.9873737373737373
8,0.31915751144855836,0.988251582278481,0.3315936838737642,0.9595959595959596
9,0.31915640646143806,0.9871835443037975,0.32255319663972565,0.9688762626262627
10,0.3186121255159378,0.9886075949367089,0.32302986883153817,0.9909722222222223
11,0.31833032592187954,0.9886867088607595,0.32000140409276945,0.9786616161616162
12,0.3183511337524728,0.9900316455696202,0.31821729679300326,0.9851641414141414
13,0.31804459702365007,0.9909810126582278,0.31661953528722125,0.9890782828282828
14,0.3177971401923819,0.9907041139240507,0.31842959800151865,0.9842171717171717
15,0.31806559607952456,0.9903085443037974,0.31754516742446204,0.98989898989899
16,0.31807276704643345,0.9910996835443038,0.31865085796876386,0.9861111111111112
17,0.3176071383153336,0.9918908227848101,0.31529638171195984,0.9943181818181818
18,0.3176247117640097,0.9926424050632912,0.3161534907841923,0.9864267676767676
19,0.31758722693105285,0.9924446202531646,0.31832650243633925,0.9848484848484849
20,0.3173717412013042,0.9929588607594937,0.31528979569974575,0.9952651515151515
21,0.3174021187462384,0.9924050632911392,0.3172724484795272,0.9914772727272727
22,0.31741707223125654,0.993117088607595,0.32932601191780786,0.9691919191919193
23,0.317895688324035,0.9920490506329114,0.31607657430147884,0.98989898989899
24,0.3176168663592278,0.9929193037974684,0.31980611820413607,0.9876893939393939
25,0.3174446394926385,0.9928006329113924,0.31527000876388167,0.9943181818181818
26,0.3173660985276669,0.9929193037974684,0.32085055082735386,0.9755050505050505
27,0.31722914659524265,0.993631329113924,0.31686763781489746,0.9880050505050505
28,0.31724568567698513,0.9933148734177215,0.31566778969283055,0.9962121212121212
29,0.3171589136123657,0.9943829113924051,0.31571393542819554,0.9883207070707071
30,0.317102446510822,0.9939873417721519,0.3164635860558712,0.9943181818181818
31,0.3173845997716807,0.9931962025316455,0.32320369494081747,0.98989898989899
32,0.31717366546015197,0.99375,0.31665170553958777,0.9941287878787879
33,0.31738751130768017,0.9935917721518988,0.327301298729097,0.9889520202020202
34,0.3171391217768947,0.9933148734177215,0.32042761011557147,0.983270202020202
35,0.3173131863150416,0.99375,0.32769077203490515,0.9816919191919192
36,0.31742190401765363,0.9935522151898735,0.31903112837762543,0.98989898989899
37,0.31713665342783626,0.9937895569620253,0.3163288693235378,0.9892676767676768
38,0.3172780445859402,0.9933544303797468,0.342294166184435,0.946780303030303
39,0.31754364224174353,0.9929588607594937,0.32279329950159247,0.9861111111111112
40,0.3171373939966854,0.9937104430379747,0.31572373527469055,0.9929924242424243
41,0.31714761336392994,0.9945015822784811,0.31843856850055735,0.9946338383838383
42,0.3172792622182943,0.9938291139240506,0.3311642101316741,0.9815025252525252
43,0.31747502563874935,0.9929588607594937,0.31682673879344053,0.9940025252525253
44,0.31702347582654106,0.9942642405063291,0.32206580915836375,0.9820075757575758
45,0.31705686057670207,0.9946202531645569,0.31848693706772546,0.9895833333333334
46,0.31697157406354254,0.9947389240506329,0.32000182373355135,0.976010101010101
47,0.31710763849035095,0.9948971518987342,0.31466772008423854,0.9952651515151515
48,0.316993944365767,0.9946993670886076,0.32072807773195133,0.9829545454545454
49,0.31703015554554853,0.9941060126582278,0.31578168182662036,0.9952651515151515
