Epoch,Train Loss,Train Accuracy,Valid Loss,Valid Accuracy
0,0.4444989017617033,0.9604988052568698,0.46542938436780656,0.9625
1,0.4385245739701543,0.9690113500597372,0.462214191754659,0.9639880952380953
2,0.43699168425449475,0.97334229390681,0.4454858564195179,0.9744047619047619
3,0.4362545211753822,0.9742756869772998,0.44227287315187,0.9782738095238095
4,0.4352713260029664,0.9765531660692951,0.449907066992351,0.9761904761904762
5,0.43465988193788835,0.9783826164874552,0.4458737100873675,0.9797619047619047
6,0.434335941054915,0.9790546594982079,0.442058717636835,0.9806547619047619
7,0.43383806370634903,0.9802120669056152,0.44285734977040975,0.9827380952380952
8,0.43343125164437607,0.9803614097968937,0.44861034410340445,0.9767857142857143
9,0.4336282995439345,0.9815934886499402,0.43735772371292114,0.9827380952380952
10,0.4334153764065591,0.9814068100358423,0.4376631095295861,0.9842261904761904
11,0.43267409184785155,0.9816681600955794,0.4485810583546048,0.9794642857142857
12,0.43259345406272504,0.9822281959378734,0.4399382747354962,0.9875
13,0.43226677332442864,0.9837962962962963,0.44177679533050174,0.986904761904762
14,0.432163912549241,0.9850657108721624,0.44203585045678273,0.9860119047619048
15,0.43210530498264227,0.9848043608124253,0.44494496300106956,0.9860119047619048
16,0.43223115456431854,0.9845056750298686,0.4358869600863684,0.9904761904761905
17,0.4317612048759255,0.9848416965352449,0.4389475223563966,0.9895833333333334
18,0.4315856855046649,0.9850657108721624,0.44151722561745416,0.9904761904761905
19,0.43161863953836505,0.9844310035842294,0.43866431968552727,0.9907738095238096
20,0.431514588771043,0.9861484468339307,0.4352634790397826,0.9913690476190476
21,0.43136493300878875,0.9865218040621266,0.44087699197587515,0.9886904761904762
22,0.4314464955560623,0.9858124253285544,0.43663303766931805,0.9907738095238096
23,0.4315094033449781,0.9866338112305855,0.4370107344218663,0.9916666666666667
24,0.43120487164283167,0.9864097968936678,0.4380751240821112,0.9895833333333334
25,0.4314473728552514,0.9870818399044206,0.4388648632026854,0.9729166666666667
26,0.4316847622394562,0.9852523894862605,0.43540487800325667,0.9836309523809523
27,0.43106607948580095,0.9866338112305855,0.4381733664444515,0.9767857142857143
